movieId,title,genres,year
6215,Sound of Metal (2019),(no genres listed),2019
6216,The Sound of Music,(no genres listed),
6217,The Sound of Music (1965),(no genres listed),1965
6218,Soundtrack #1 (2022),(no genres listed),2022
6219,South Park (Not Suitable for Children) (2023),(no genres listed),2023
6220,Spaceshit,(no genres listed),
6221,Speak No Evil,(no genres listed),
6222,Speak,(no genres listed),
6223,Speak (2004),(no genres listed),2004
6224,The Spectacular Now (2013),(no genres listed),2013
6225,Spider-Man 2 (2004),(no genres listed),2004
6226,Spider-Man 3 (2007),(no genres listed),2007
6227,Spider-Man: Across the Spider-Verse,(no genres listed),
6228,Spider-Man: Across the Spider-Verse (2023),(no genres listed),2023
6229,Spider-Man: Beyond the Spider-Verse,(no genres listed),
6230,Spider-Man: Beyond the Spider-Verse (2027),(no genres listed),2027
6231,Spider-Man: Brand New Day,(no genres listed),
6232,Spider-Man: Far From Home,(no genres listed),
6233,Spider-Man: Far From Home (2019),(no genres listed),2019
6234,Spider-Man: Homecoming (2017),(no genres listed),2017
6235,Spider-Man: Into the Spider-Verse,(no genres listed),
6236,Spider-Man: Into the Spider-Verse (2018),(no genres listed),2018
6237,Spider-Man: No Way Home (2021),(no genres listed),2021
6238,Spider-Man,(no genres listed),
6239,Spider-Man (2002),(no genres listed),2002
6240,Spiderhead (2022),(no genres listed),2022
6241,Spirit: Stallion of the Cimarron,(no genres listed),
6242,Spirit: Stallion of the Cimarron (2002),(no genres listed),2002
6243,Spirited Away,(no genres listed),
6244,Spirited Away (2001),(no genres listed),2001
6245,Spiritwalker (2020),(no genres listed),2020
6246,Splinter (2008),(no genres listed),2008
6247,Split,(no genres listed),
6248,Split (2016),(no genres listed),2016
6249,The SpongeBob SquarePants Movie,(no genres listed),
6250,The SpongeBob SquarePants Movie (2004),(no genres listed),2004
6251,Spree (2020),(no genres listed),2020
6252,Springsteen: Deliver Me from Nowhere (2025),(no genres listed),2025
6253,Spy (2015),(no genres listed),2015
6254,Squid Game (2021),(no genres listed),2021
6255,Stalingrad (1993),(no genres listed),1993
6256,Stand by Me (1986),(no genres listed),1986
6257,Star Trek - Ranked,(no genres listed),
6258,Star Wars: Episode I – The Phantom Menace (1999),(no genres listed),1999
6259,Star Wars: Episode II – Attack of the Clones (2002),(no genres listed),2002
6260,Star Wars: Episode III – Revenge of the Sith,(no genres listed),
6261,Star Wars: Episode III – Revenge of the Sith (2005),(no genres listed),2005
6262,Star Wars Feature Films,(no genres listed),
6263,Star Wars - Ranked,(no genres listed),
6264,Star Wars: The Force Awakens (2015),(no genres listed),2015
6265,Star Wars: The Last Jedi (2017),(no genres listed),2017
6266,Star Wars: The Mandalorian and Grogu,(no genres listed),
6267,Star Wars: The Mandalorian and Grogu (2026),(no genres listed),2026
6268,Star Wars: The Rise of Skywalker,(no genres listed),
6269,Star Wars: The Rise of Skywalker (2019),(no genres listed),2019
6270,Star Wars,(no genres listed),
6271,Star Wars (1977),(no genres listed),1977
6272,Stay,(no genres listed),
6273,Stay (2005),(no genres listed),2005
6274,Steal My Heart (2013),(no genres listed),2013
6275,Steel Rain 2: Summit (2020),(no genres listed),2020
6276,Step Up (2006),(no genres listed),2006
6277,Stolen Children (2025),(no genres listed),2025
6278,Stop Making Sense (1984),(no genres listed),1984
6279,Straight Outta Compton (2015),(no genres listed),2015
6280,The Straight Story (1999),(no genres listed),1999
6281,Strange Darling (2023),(no genres listed),2023
6282,Strange Harvest,(no genres listed),
6283,Stranger Things 5: The Finale,(no genres listed),
6284,Stranger Things 5: The Finale (2025),(no genres listed),2025
6285,The Stranger,(no genres listed),
6286,The Strangers: Chapter 2 (2025),(no genres listed),2025
6287,The Strangers (2008),(no genres listed),2008
6288,STRAW (2025),(no genres listed),2025
6289,Stromberg – The Movie (2014),(no genres listed),2014
6290,Stromberg - Wieder alles wie immer (2025),(no genres listed),2025
6291,Student Of The Year (2012),(no genres listed),2012
6292,Study Group (2025),(no genres listed),2025
6293,The Stunt Man (1980),(no genres listed),1980
6294,Subedaar (2026),(no genres listed),2026
6295,Submarine (2010),(no genres listed),2010
6296,The Substance,(no genres listed),
6297,The Substance (2024),(no genres listed),2024
6298,Suck Seed (2011),(no genres listed),2011
6299,Suicide Squad,(no genres listed),
6300,Suicide Squad (2016),(no genres listed),2016
6301,The Suicide Squad (2021),(no genres listed),2021
6302,Summer Ghost (2021),(no genres listed),2021
6303,Summer of 85 (2020),(no genres listed),2020
6304,Sunset Boulevard (1950),(no genres listed),1950
6305,Sunshine (2024),(no genres listed),2024
6306,The Super Mario Bros. Movie (2023),(no genres listed),2023
6307,The Super Mario Galaxy Movie,(no genres listed),
6308,The Super Mario Galaxy Movie (2026),(no genres listed),2026
6309,Superbad (2007),(no genres listed),2007
6310,Superboys of Malegaon (2024),(no genres listed),2024
6311,Superman - Ranked,(no genres listed),
6312,Superman,(no genres listed),
6313,Superman (2025),(no genres listed),2025
6314,Surf's Up (2007),(no genres listed),2007
6315,Survive,(no genres listed),
6316,Survive (2020),(no genres listed),2020
6317,Suzume,(no genres listed),
6318,Suzume (2022),(no genres listed),2022
6319,Swapped,(no genres listed),
6320,Swapped (2026),(no genres listed),2026
6321,Swimming Pool (2003),(no genres listed),2003
6322,Swing Girls (2004),(no genres listed),2004
6323,Swirling,(no genres listed),
6324,Swiss Army Man (2016),(no genres listed),2016
6325,Swiss Family Robinson (1960),(no genres listed),1960
6326,Swordfish (2001),(no genres listed),2001
6327,TÁR,(no genres listed),
6328,TÁR (2022),(no genres listed),2022
6329,Ta Ra Rum Pum (2007),(no genres listed),2007
6330,The Taking of Deborah Logan (2014),(no genres listed),2014
6331,The Talented Mr. Ripley (1999),(no genres listed),1999
6332,Talk to Me (2022),(no genres listed),2022
6333,Tangled,(no genres listed),
6334,Tangled (2010),(no genres listed),2010
6335,Tarot,(no genres listed),
6336,Tarot (2024),(no genres listed),2024
6337,Tarrantino-cinema speculation,(no genres listed),
6338,Tarzan,(no genres listed),
6339,Taxi Driver (1976),(no genres listed),1976
6340,A Taxi Driver (2017),(no genres listed),2017
6341,Taxi moto (2026),(no genres listed),2026
6342,Taylor Swift | The Eras Tour | The Final Show (2025),(no genres listed),2025
6343,Tazza: The Hidden Card (2014),(no genres listed),2014
6344,The Teacher's Diary (2014),(no genres listed),2014
6345,The Teachers' Lounge (2023),(no genres listed),2023
6346,The Tearsmith (2024),(no genres listed),2024
6347,Ted 2,(no genres listed),
6348,Ted 2 (2015),(no genres listed),2015
6349,Ted (2012),(no genres listed),2012
6350,Teen Beach Movie (2013),(no genres listed),2013
6351,Teen Titans Go! To the Movies,(no genres listed),
6352,Teenage Mutant Ninja Turtles: Out of the Shadows (2016),(no genres listed),2016
6353,Teenage Mutant Ninja Turtles (2014),(no genres listed),2014
6354,Tenet,(no genres listed),
6355,Tenet (2020),(no genres listed),2020
6356,Term Life (2016),(no genres listed),2016
6357,The Terminal (2004),(no genres listed),2004
6358,Terminator 2: Judgment Day,(no genres listed),
6359,Terminator 2: Judgment Day (1991),(no genres listed),1991
6360,Terminator 3: Rise of the Machines,(no genres listed),
6361,The Terminator,(no genres listed),
6362,The Terminator (1984),(no genres listed),1984
6363,Terrifier 2 (2022),(no genres listed),2022
6364,Terrifier 3 (2024),(no genres listed),2024
6365,Terrifier (2016),(no genres listed),2016
6366,The Testament of Ann Lee (2025),(no genres listed),2025
6367,Tetris,(no genres listed),
6368,Tetris (2023),(no genres listed),2023
6369,The Texas Chain Saw Massacre (1974),(no genres listed),1974
6370,Texas Chainsaw Massacre (2022),(no genres listed),2022
6371,Thanksgiving (2023),(no genres listed),2023
6372,Thappad (2020),(no genres listed),2020
6373,That Thing You Do! (1996),(no genres listed),1996
6374,Theater Camp (2023),(no genres listed),2023
6375,Thelma & Louise,(no genres listed),
6376,Thelma & Louise (1991),(no genres listed),1991
6377,The Theory of Everything (2014),(no genres listed),2014
6378,Therapy (2025),(no genres listed),2025
6379,There Will Be Blood (2007),(no genres listed),2007
6380,Thesis,(no genres listed),
6381,Thesis (1996),(no genres listed),1996
6382,They Came Together (2014),(no genres listed),2014
6383,They Cloned Tyrone,(no genres listed),
6384,They Cloned Tyrone (2023),(no genres listed),2023
6385,They Live,(no genres listed),
6386,They Will Kill You,(no genres listed),
6387,They Will Kill You (2026),(no genres listed),2026
6388,The Thing,(no genres listed),
6389,The Thing (1982),(no genres listed),1982
6390,Things Heard & Seen (2021),(no genres listed),2021
6391,Thirst (2009),(no genres listed),2009
6392,Thirteen,(no genres listed),
6393,Thor: Love and Thunder,(no genres listed),
6394,Thor: Love and Thunder (2022),(no genres listed),2022
6395,Thor: Ragnarok,(no genres listed),
6396,Thor: Ragnarok (2017),(no genres listed),2017
6397,Thor (2011),(no genres listed),2011
6398,Those Who Wish Me Dead (2021),(no genres listed),2021
6399,Thrash (2026),(no genres listed),2026
6400,"Three Billboards Outside Ebbing, Missouri (2017)",(no genres listed),2017
6401,Three Friends (2024),(no genres listed),2024
6402,The Three Musketeers (2011),(no genres listed),2011
6403,Three Steps Above Heaven (2010),(no genres listed),2010
6404,The Threesome (2025),(no genres listed),2025
6405,Through My Window 3: Looking at You (2024),(no genres listed),2024
6406,Through My Window: Across the Sea (2023),(no genres listed),2023
6407,Through My Window (2022),(no genres listed),2022
6408,Thudarum (2025),(no genres listed),2025
6409,Thunderbirds (2004),(no genres listed),2004
6410,Thunderbolts*,(no genres listed),
6411,Thunderbolts* (2025),(no genres listed),2025
6412,The Thursday Murder Club (2025),(no genres listed),2025
6413,"tick, tick... BOOM! (2021)",(no genres listed),2021
6414,Time Cut (2024),(no genres listed),2024
6415,Time Renegades,(no genres listed),
6416,Time Renegades (2016),(no genres listed),2016
6417,A Time to Kill (1996),(no genres listed),1996
6418,The Time Traveler's Wife (2009),(no genres listed),2009
6419,The Times of Harvey Milk (1984),(no genres listed),1984
6420,The Tin Mine (2005),(no genres listed),2005
6421,The Tingler (1959),(no genres listed),1959
6422,Tinker Bell and the Great Fairy Rescue (2010),(no genres listed),2010
6423,Tinker Tailor Soldier Spy,(no genres listed),
6424,Tinker Tailor Soldier Spy (2011),(no genres listed),2011
6425,The Titan's Bride (2020),(no genres listed),2020
6426,Titane (2021),(no genres listed),2021
6427,Titanic (1997),(no genres listed),1997
6428,To All the Boys: Always and Forever (2021),(no genres listed),2021
6429,To All the Boys I've Loved Before,(no genres listed),
6430,To All the Boys I've Loved Before (2018),(no genres listed),2018
6431,To All the Boys: P.S. I Still Love You (2020),(no genres listed),2020
6432,To Kill a Mockingbird (1962),(no genres listed),1962
6433,to raise my kids on,(no genres listed),
6434,To the Bone,(no genres listed),
6435,To the Bone (2017),(no genres listed),2017
6436,To watch,(no genres listed),
6437,Toaster,(no genres listed),
6438,Toaster (2026),(no genres listed),2026
6439,Together,(no genres listed),
6440,Together (2025),(no genres listed),2025
6441,Tokyo Gore Police (2008),(no genres listed),2008
6442,Tom Clancy's Jack Ryan: Ghost War,(no genres listed),
6443,Tom Clancy's Jack Ryan: Ghost War (2026),(no genres listed),2026
6444,Tooth Fairy (2010),(no genres listed),2010
6445,Top 10,(no genres listed),
6446,Top 15 Vampire Films,(no genres listed),
6447,Top 15 Zombie Films,(no genres listed),
6448,Top 20 Animated Films,(no genres listed),
6449,Top 20 Sports Films,(no genres listed),
6450,Top 2024 (2024),(no genres listed),2024
6451,Top 20,(no genres listed),
6452,Top 5 OAT,(no genres listed),
6453,Top Gun: Maverick (2022),(no genres listed),2022
6454,Top Gun (1986),(no genres listed),1986
6455,Top Ten Films of 2023 (2023),(no genres listed),2023
6456,Top Ten Films of 2025 (2025),(no genres listed),2025
6457,Totally Killer (2023),(no genres listed),2023
6458,Touch Me (2025),(no genres listed),2025
6459,The Tourist (2010),(no genres listed),2010
6460,Toy Story 2 (1999),(no genres listed),1999
6461,Toy Story 3 (2010),(no genres listed),2010
6462,Toy Story 4 (2019),(no genres listed),2019
6463,Toy Story,(no genres listed),
6464,Traffic (2000),(no genres listed),2000
6465,Trafic (1971),(no genres listed),1971
6466,Train Dreams,(no genres listed),
6467,Train Dreams (2025),(no genres listed),2025
6468,Train to Busan,(no genres listed),
6469,Train to Busan (2016),(no genres listed),2016
6470,Training Day (2001),(no genres listed),2001
6471,Trainspotting (1996),(no genres listed),1996
6472,Transformers One (2024),(no genres listed),2024
6473,Transformers: Rise of the Beasts (2023),(no genres listed),2023
6474,Transformers: The Last Knight (2017),(no genres listed),2017
6475,Transformers,(no genres listed),
6476,Transformers (2007),(no genres listed),2007
6477,Transporter 2 (2005),(no genres listed),2005
6478,Transporter 3 (2008),(no genres listed),2008
6479,The Transporter (2002),(no genres listed),2002
6480,Trap (2024),(no genres listed),2024
6481,The Trauma Code: Heroes on Call,(no genres listed),
6482,The Trauma Code: Heroes on Call (2025),(no genres listed),2025
6483,The Tree of Life (2011),(no genres listed),2011
6484,The Trial,(no genres listed),
6485,Triangle of Sadness,(no genres listed),
6486,Triangle of Sadness (2022),(no genres listed),2022
6487,Triangle (2009),(no genres listed),2009
6488,Trigger (2025),(no genres listed),2025
6489,The Triplets of Belleville (2003),(no genres listed),2003
6490,Trishna (2011),(no genres listed),2011
6491,Troll 2,(no genres listed),
6492,Troll 2 (1990),(no genres listed),1990
6493,Trolls (2016),(no genres listed),2016
6494,TRON: Ares (2025),(no genres listed),2025
6495,Tropic Thunder,(no genres listed),
6496,Tropic Thunder (2008),(no genres listed),2008
6497,Troy (2004),(no genres listed),2004
6498,True Beauty (2020),(no genres listed),2020
6499,True Romance (1993),(no genres listed),1993
6500,The Truman Show,(no genres listed),
6501,The Truman Show (1998),(no genres listed),1998
6502,Truth or Dare (2014),(no genres listed),2014
6503,Truth or Dare (2018),(no genres listed),2018
6504,Tu Yaa Main (2026),(no genres listed),2026
6505,Tunnel (2016),(no genres listed),2016
6506,Tusk (2014),(no genres listed),2014
6507,Twenty films - current,(no genres listed),
6508,Twenty One Pilots: More Than We Ever Imagined (2026),(no genres listed),2026
6509,The Twilight Saga: Breaking Dawn – Part 1 (2011),(no genres listed),2011
6510,The Twilight Saga: Breaking Dawn – Part 2 (2012),(no genres listed),2012
6511,The Twilight Saga: New Moon,(no genres listed),
6512,The Twilight Saga: New Moon (2009),(no genres listed),2009
6513,Twilight,(no genres listed),
6514,Twilight (2008),(no genres listed),2008
6515,Twin Peaks: Fire Walk with Me,(no genres listed),
6516,Twin Peaks: Fire Walk with Me (1992),(no genres listed),1992
6517,Twin Peaks (1989),(no genres listed),1989
6518,Twinless,(no genres listed),
6519,Twinless (2025),(no genres listed),2025
6520,Twisters (2024),(no genres listed),2024
